,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128
0,"""Fecha""","""SF45422""","""SF45438""","""SF45439""","""SF45470""","""SF45423""","""SF45440""","""SF45441""","""SF45471""","""SF45424""","""SF45442""","""SF45443""","""SF45472""","""SF45425""","""SF45444""","""SF45445""","""SF45473""","""SF45426""","""SF45446""","""SF45447""","""SF45474""","""SF59767""","""SF59773""","""SF59774""","""SF59770""","""SF59768""","""SF59775""","""SF59776""","""SF59771""","""SF59769""","""SF59777""","""SF59778""","""SF59772""","""SF45427""","""SF45448""","""SF45449""","""SF45475""","""SF45428""","""SF45450""","""SF45451""","""SF45476""","""SF45429""","""SF45452""","""SF45453""","""SF45477""","""SF45430""","""SF45454""","""SF45455""","""SF45478""","""SF45431""","""SF45456""","""SF45457""","""SF45479""","""SF60720""","""SF60721""","""SF60722""","""SF60723""","""SF61784""","""SF61785""","""SF61786""","""SF61787""","""SF45432""","""SF45458""","""SF45459""","""SF45480""","""SF50761""","""SF50765""","""SF50766""","""SF50763""","""SF50762""","""SF50767""","""SF50768""","""SF50764""","""SF64846""","""SF64847""","""SF64848""","""SF64849""","""SF108413""","""SF108414""","""SF108415""","""SF108416""","""SF45433""","""SF45460""","""SF45461""","""SF45481""","""SF66800""","""SF66801""","""SF66802""","""SF66803""","""SF161926""","""SF161928""","""SF161930""","""SF161932""","""SF45435""","""SF45464""","""SF45465""","""SF45483""","""SF66804""","""SF66805""","""SF66806""","""SF66807""","""SF161927""","""SF161929""","""SF161931""","""SF161933""","""SF45434""","""SF45462""","""SF45463""","""SF45482""","""SF165596""","""SF165598""","""SF165600""","""SF165602""","""SF165597""","""SF165599""","""SF165601""","""SF165603""","""SF45436""","""SF45466""","""SF45467""","""SF45484""","""SF45437""","""SF45468""","""SF45469""","""SF45485""","""SF46617""","""SF46618""","""SF46619""","""SF46620"""
306,22/03/2016,23.000000,9.976009,9.976009,3.764144,86.000000,9.908694,9.908694,3.857331,177.000000,9.807127,9.807127,3.999990,317.000000,9.651340,9.651340,4.102587,N/E,N/E,N/E,N/E,289.000000,99.923802,100.122774,3.770000,N/E,N/E,N/E,N/E,1766.000000,98.979301,99.263901,3.790000,1359.000000,99.413276,100.746609,5.000000,1906.000000,104.667939,106.401272,6.500000,N/E,N/E,N/E,N/E,3635.000000,97.830570,97.910431,5.750000,6820.000000,111.513103,113.579770,7.750000,9732.000000,111.671427,113.738094,7.750000,1178.000000,573.819528,579.625330,4.000000,3544.000000,611.470178,618.001705,4.500000,N/E,N/E,N/E,N/E,11188.000000,571.228057,577.033859,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
307,23/03/2016,29.000000,9.969796,9.969796,3.760821,92.000000,9.902319,9.902319,3.860005,176.000000,9.808666,9.808666,3.989992,316.000000,9.652508,9.652508,4.101286,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,1358.000000,99.379258,100.726480,5.000000,1905.000000,104.573971,106.325360,6.500000,N/E,N/E,N/E,N/E,3634.000000,97.601094,97.696927,5.750000,6819.000000,111.228572,113.316766,7.750000,9731.000000,111.375650,113.463844,7.750000,1177.000000,573.061044,578.927130,4.000000,3543.000000,611.402374,618.001721,4.500000,N/E,N/E,N/E,N/E,11187.000000,568.088992,573.955078,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
308,28/03/2016,24.000000,9.975123,9.975123,3.740856,87.000000,9.907775,9.907775,3.851729,171.000000,9.814455,9.814455,3.980059,311.000000,9.657922,9.657922,4.099997,N/E,N/E,N/E,N/E,283.000000,99.902031,100.164531,3.780000,N/E,N/E,N/E,N/E,1760.000000,98.990283,99.042783,3.780000,1353.000000,99.450977,100.867644,5.000000,1900.000000,104.727569,106.569236,6.500000,N/E,N/E,N/E,N/E,3629.000000,97.766484,97.942178,5.750000,6814.000000,111.481548,113.677381,7.750000,9726.000000,111.670261,113.866094,7.750000,1172.000000,573.319059,579.488228,4.000000,3538.000000,611.494104,618.434419,4.500000,N/E,N/E,N/E,N/E,11182.000000,568.097642,574.266811,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
309,29/03/2016,23.000000,9.976226,9.976226,3.730016,86.000000,9.909101,9.909101,3.839979,170.000000,9.816416,9.816416,3.960367,310.000000,9.661088,9.661088,4.073819,N/E,N/E,N/E,N/E,282.000000,99.902269,100.175269,3.780000,N/E,N/E,N/E,N/E,1759.000000,98.993782,99.056782,3.780000,1352.000000,99.583653,101.014209,5.000000,1899.000000,104.931464,106.791186,6.500000,N/E,N/E,N/E,N/E,3628.000000,97.905794,98.097461,5.750000,6813.000000,111.850837,114.068198,7.750000,9725.000000,111.927678,114.145039,7.750000,1171.000000,574.415293,580.645318,4.000000,3537.000000,612.690508,619.699286,4.500000,N/E,N/E,N/E,N/E,11181.000000,568.427028,574.657053,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
310,30/03/2016,22.000000,9.977270,9.977270,3.727928,85.000000,9.910380,9.910380,3.829995,169.000000,9.815307,9.815307,4.008320,309.000000,9.661385,9.661385,4.083296,N/E,N/E,N/E,N/E,281.000000,99.902695,100.197019,3.780000,N/E,N/E,N/E,N/E,1758.000000,98.993767,99.067073,3.770000,1351.000000,99.754198,101.198642,5.000000,1898.000000,105.164573,107.042351,6.500000,N/E,N/E,N/E,N/E,3627.000000,98.572236,98.779875,5.750000,6812.000000,113.001741,115.240630,7.750000,9724.000000,113.012208,115.251097,7.750000,1170.000000,576.015256,582.306144,4.000000,3536.000000,614.310502,621.387751,4.500000,N/E,N/E,N/E,N/E,11180.000000,572.236775,578.527663,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
311,31/03/2016,28.000000,9.970908,9.970908,3.751313,91.000000,9.903591,9.903591,3.851111,182.000000,9.802324,9.802324,3.988926,364.000000,9.600775,9.600775,4.112563,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,1350.000000,99.622572,101.080905,5.000000,1897.000000,105.112613,107.008446,6.500000,N/E,N/E,N/E,N/E,3626.000000,98.491873,98.715484,5.750000,6811.000000,112.755776,115.016193,7.750000,9723.000000,112.599939,114.860356,7.750000,1169.000000,576.081573,582.433333,4.000000,3535.000000,613.423634,620.569364,4.500000,N/E,N/E,N/E,N/E,11179.000000,566.566801,572.918561,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
312,01/04/2016,27.000000,9.972009,9.972009,3.742609,90.000000,9.904689,9.904689,3.849126,181.000000,9.803441,9.803441,3.987845,363.000000,9.602066,9.602066,4.110004,N/E,N/E,N/E,N/E,279.000000,99.906364,99.916892,3.790000,N/E,N/E,N/E,N/E,1819.000000,98.951411,98.961939,3.790000,1349.000000,99.658377,101.130599,5.000000,1896.000000,105.157208,107.071097,6.500000,N/E,N/E,N/E,N/E,3625.000000,98.426833,98.666416,5.750000,6810.000000,112.751378,115.033322,7.750000,9722.000000,112.466892,114.748836,7.750000,1168.000000,577.263481,583.676119,4.000000,3534.000000,613.972617,621.186835,4.500000,N/E,N/E,N/E,N/E,11178.000000,571.247961,577.660599,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
313,04/04/2016,24.000000,9.975125,9.975125,3.740555,87.000000,9.908236,9.908236,3.832298,178.000000,9.807279,9.807279,3.974322,360.000000,9.607526,9.607526,4.085068,N/E,N/E,N/E,N/E,276.000000,99.907408,99.949075,3.750000,N/E,N/E,N/E,N/E,1816.000000,98.951440,98.993107,3.750000,1346.000000,99.795938,101.309827,5.000000,1893.000000,105.390229,107.358285,6.500000,N/E,N/E,N/E,N/E,3622.000000,98.971372,99.258872,5.750000,6807.000000,113.555066,115.901594,7.750000,9719.000000,113.146828,115.493356,7.750000,1165.000000,577.989445,584.584763,4.000000,3531.000000,616.929281,624.349013,4.500000,N/E,N/E,N/E,N/E,11175.000000,578.591737,585.187055,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
314,05/04/2016,23.000000,9.976163,9.976163,3.739924,86.000000,9.909496,9.909496,3.823140,177.000000,9.808072,9.808072,3.980008,359.000000,9.608765,9.608765,4.082989,N/E,N/E,N/E,N/E,275.000000,99.907690,99.959634,3.740000,N/E,N/E,N/E,N/E,1815.000000,98.952213,99.004157,3.740000,1345.000000,99.759242,101.287020,5.000000,1892.000000,105.245680,107.231791,6.500000,N/E,N/E,N/E,N/E,3621.000000,98.955997,99.259469,5.750000,6806.000000,113.786279,116.154335,7.750000,9718.000000,113.535958,115.904014,7.750000,1164.000000,576.947394,583.603620,4.000000,3530.000000,616.486497,623.974751,4.500000,N/E,N/E,N/E,N/E,11174.000000,574.759231,581.415457,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
315,06/04/2016,22.000000,9.977312,9.977312,3.721024,85.000000,9.910824,9.910824,3.810850,176.000000,9.809573,9.809573,3.970711,358.000000,9.612116,9.612116,4.057909,N/E,N/E,N/E,N/E,274.000000,99.908047,99.970380,3.740000,N/E,N/E,N/E,N/E,1814.000000,98.951733,99.014066,3.740000,1344.000000,99.755406,101.297073,5.000000,1891.000000,105.190185,107.194352,6.500000,N/E,N/E,N/E,N/E,3620.000000,98.774240,99.093684,5.750000,6805.000000,113.452392,115.841975,7.750000,9717.000000,113.183852,115.573435,7.750000,1163.000000,577.261834,583.978974,4.000000,3529.000000,614.538158,622.094941,4.500000,N/E,N/E,N/E,N/E,11173.000000,570.576603,577.293743,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
316,07/04/2016,28.000000,9.971220,9.971220,3.710966,91.000000,9.904152,9.904152,3.828484,175.000000,9.810874,9.810874,3.965592,357.000000,9.614799,9.614799,4.040001,N/E,N/E,N/E,N/E,273.000000,99.910349,99.982682,3.720000,N/E,N/E,N/E,N/E,1813.000000,99.005691,99.078024,3.720000,1343.000000,99.756742,101.312298,5.000000,1890.000000,105.154381,107.176603,6.500000,N/E,N/E,N/E,N/E,3619.000000,98.579039,98.914456,5.750000,6804.000000,113.450702,115.861813,7.750000,9716.000000,112.889748,115.300859,7.750000,1162.000000,575.892139,582.670202,4.000000,3528.000000,612.842716,620.468037,4.500000,N/E,N/E,N/E,N/E,11172.000000,568.853524,575.631587,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
317,08/04/2016,27.000000,9.972345,9.972345,3.697559,90.000000,9.905298,9.905298,3.824297,174.000000,9.812161,9.812161,3.960722,356.000000,9.614645,9.614645,4.053034,N/E,N/E,N/E,N/E,272.000000,99.913944,99.996388,3.710000,N/E,N/E,N/E,N/E,1812.000000,99.005913,99.088357,3.710000,1342.000000,99.859767,101.429211,5.000000,1889.000000,105.208155,107.248433,6.500000,N/E,N/E,N/E,N/E,3618.000000,98.562161,98.913550,5.750000,6803.000000,113.366118,115.798757,7.750000,9715.000000,112.985578,115.418217,7.750000,1161.000000,576.091621,582.930613,4.000000,3527.000000,613.687184,621.381050,4.500000,N/E,N/E,N/E,N/E,11171.000000,568.531286,575.370278,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
318,11/04/2016,24.000000,9.975328,9.975328,3.709953,87.000000,9.908764,9.908764,3.810044,171.000000,9.815667,9.815667,3.953572,353.000000,9.618197,9.618197,4.048307,N/E,N/E,N/E,N/E,269.000000,99.915106,100.027856,3.690000,N/E,N/E,N/E,N/E,1809.000000,99.007641,99.120391,3.690000,1339.000000,99.852152,101.463263,5.000000,1886.000000,105.171679,107.266123,6.500000,N/E,N/E,N/E,N/E,3615.000000,98.640865,99.040171,5.750000,6800.000000,113.224058,115.721280,7.750000,9712.000000,113.126631,115.623853,7.750000,1158.000000,576.292418,583.314530,4.000000,3524.000000,613.518864,621.418740,4.500000,N/E,N/E,N/E,N/E,11168.000000,567.528476,574.550588,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
319,12/04/2016,23.000000,9.976259,9.976259,3.724826,86.000000,9.909772,9.909772,3.811375,170.000000,9.816977,9.816977,3.948039,352.000000,9.620150,9.620150,4.038221,N/E,N/E,N/E,N/E,268.000000,99.915458,100.038458,3.690000,N/E,N/E,N/E,N/E,1808.000000,99.045519,99.168519,3.690000,1338.000000,100.052272,101.677272,5.000000,1885.000000,105.549330,107.661830,6.500000,N/E,N/E,N/E,N/E,3614.000000,99.236768,99.652046,5.750000,6799.000000,113.943279,116.462029,7.750000,9711.000000,114.246459,116.765209,7.750000,1157.000000,576.585883,583.669244,4.000000,3523.000000,616.462279,624.431060,4.500000,N/E,N/E,N/E,N/E,11167.000000,571.772796,578.856157,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
320,13/04/2016,22.000000,9.977272,9.977272,3.727599,85.000000,9.910534,9.910534,3.823354,169.000000,9.818591,9.818591,3.935731,351.000000,9.620857,9.620857,4.041892,N/E,N/E,N/E,N/E,267.000000,99.915397,100.049008,3.700000,N/E,N/E,N/E,N/E,1807.000000,99.046838,99.180449,3.700000,1337.000000,99.959424,101.598313,5.000000,1884.000000,105.319219,107.449775,6.500000,N/E,N/E,N/E,N/E,3613.000000,98.952335,99.383585,5.750000,6798.000000,113.737028,116.277306,7.750000,9710.000000,114.110595,116.650873,7.750000,1156.000000,575.510398,582.655021,4.000000,3522.000000,614.710159,622.747860,4.500000,N/E,N/E,N/E,N/E,11166.000000,569.756618,576.901241,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
321,14/04/2016,28.000000,9.971311,9.971311,3.699198,91.000000,9.904357,9.904357,3.820217,182.000000,9.804821,9.804821,3.937536,350.000000,9.621753,9.621753,4.043484,N/E,N/E,N/E,N/E,266.000000,99.915679,100.059568,3.700000,N/E,N/E,N/E,N/E,1806.000000,99.083827,99.227716,3.700000,1336.000000,100.093129,101.745907,5.000000,1883.000000,105.355096,107.503707,6.500000,N/E,N/E,N/E,N/E,3612.000000,99.111053,99.558275,5.750000,6797.000000,114.060261,116.622067,7.750000,9709.000000,114.795928,117.357734,7.750000,1155.000000,576.585680,583.791577,4.000000,3521.000000,616.195590,624.302224,4.500000,N/E,N/E,N/E,N/E,11165.000000,575.133325,582.339222,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
322,15/04/2016,27.000000,9.972303,9.972303,3.703190,90.000000,9.905343,9.905343,3.822462,181.000000,9.806417,9.806417,3.926276,349.000000,9.624479,9.624479,4.024705,N/E,N/E,N/E,N/E,265.000000,99.918550,100.072717,3.700000,N/E,N/E,N/E,N/E,1805.000000,99.084067,99.238234,3.700000,1335.000000,100.256853,101.923520,5.000000,1882.000000,105.651530,107.818197,6.500000,N/E,N/E,N/E,N/E,3611.000000,99.639608,100.102802,5.750000,6796.000000,115.045158,117.628491,7.750000,9708.000000,115.912316,118.495649,7.750000,1154.000000,577.483770,584.750953,4.000000,3520.000000,619.298685,627.474266,4.500000,N/E,N/E,N/E,N/E,11164.000000,584.481911,591.749094,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
323,18/04/2016,24.000000,9.975237,9.975237,3.723671,87.000000,9.908442,9.908442,3.823615,178.000000,9.809863,9.809863,3.920001,346.000000,9.627902,9.627902,4.021167,N/E,N/E,N/E,N/E,262.000000,99.919260,100.104760,3.710000,N/E,N/E,N/E,N/E,1802.000000,99.085207,99.270707,3.710000,1332.000000,100.353767,102.062100,5.000000,1879.000000,105.713195,107.934028,6.500000,N/E,N/E,N/E,N/E,3608.000000,99.596920,100.108031,5.750000,6793.000000,115.015816,117.663733,7.750000,9705.000000,115.738800,118.386717,7.750000,1151.000000,577.582899,585.034015,4.000000,3517.000000,618.762252,627.144757,4.500000,N/E,N/E,N/E,N/E,11161.000000,587.692244,595.143360,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
324,19/04/2016,23.000000,9.976415,9.976415,3.700292,86.000000,9.910675,9.910675,3.772887,177.000000,9.810911,9.810911,3.920001,345.000000,9.626399,9.626399,4.049744,N/E,N/E,N/E,N/E,261.000000,99.921042,100.116848,3.710000,N/E,N/E,N/E,N/E,1801.000000,99.085902,99.281708,3.710000,1331.000000,100.225857,101.948079,5.000000,1878.000000,105.490171,107.729060,6.500000,N/E,N/E,N/E,N/E,3607.000000,99.475742,100.002825,5.750000,6792.000000,114.892391,117.561835,7.750000,9704.000000,115.614928,118.284372,7.750000,1150.000000,576.589776,584.102228,4.000000,3516.000000,612.985581,621.437089,4.500000,N/E,N/E,N/E,N/E,11160.000000,586.577525,594.089977,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
325,20/04/2016,22.000000,9.977430,9.977430,3.701627,85.000000,9.911380,9.911380,3.786877,176.000000,9.812430,9.812430,3.909999,344.000000,9.627419,9.627419,4.049999,N/E,N/E,N/E,N/E,260.000000,99.923311,100.129422,3.710000,N/E,N/E,N/E,N/E,1800.000000,99.086348,99.292459,3.710000,1330.000000,100.085129,101.821240,5.000000,1877.000000,105.334694,107.591638,6.500000,N/E,N/E,N/E,N/E,3606.000000,99.236495,99.779551,5.750000,6791.000000,114.410807,117.101779,7.750000,9703.000000,115.221508,117.912480,7.750000,1149.000000,575.840121,583.413921,4.000000,3515.000000,612.206513,620.727038,4.500000,N/E,N/E,N/E,N/E,11159.000000,584.866538,592.440338,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
326,21/04/2016,28.000000,9.971305,9.971305,3.699974,91.000000,9.905469,9.905469,3.775377,175.000000,9.814356,9.814356,3.891200,343.000000,9.627781,9.627781,4.057707,N/E,N/E,N/E,N/E,259.000000,99.923423,100.139840,3.710000,N/E,N/E,N/E,N/E,1799.000000,99.096549,99.312966,3.710000,1329.000000,99.960078,101.710078,5.000000,1876.000000,105.105542,107.380542,6.500000,N/E,N/E,N/E,N/E,3605.000000,98.726872,99.285900,5.750000,6790.000000,113.472634,116.185134,7.750000,9702.000000,113.993792,116.706292,7.750000,1148.000000,575.198010,582.833170,4.000000,3514.000000,611.207339,619.796894,4.500000,N/E,N/E,N/E,N/E,11158.000000,577.546512,585.181672,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
